,00,01,02,03,04,05,10,11,12,13,14,15,20,21,22,23,24,25
LogisticRegression,0.8885448916408669,0.890608875128999,0.8978328173374613,0.9009287925696594,0.8968008255933952,0.9050567595459237,0.9040247678018576,0.8937048503611971,0.9009287925696594,0.8978328173374613,0.9009287925696594,0.8947368421052632,0.8998968008255934,0.8813209494324046,0.891640866873065,0.8978328173374613,0.9050567595459237,0.8586171310629515
DecisionTreeClassifier,0.8802889576883385,0.891640866873065,0.8740970072239422,0.8771929824561403,0.8740970072239422,0.8575851393188855,0.868937048503612,0.9040247678018576,0.8813209494324046,0.8544891640866873,0.8668730650154799,0.8627450980392157,0.8833849329205367,0.8937048503611971,0.8854489164086687,0.8720330237358102,0.8782249742002064,0.8524251805985552
RandomForestClassifier,0.9060887512899897,0.9060887512899897,0.8844169246646026,0.9236326109391125,0.9040247678018576,0.8998968008255934,0.8978328173374613,0.8957688338493293,0.9009287925696594,0.9122807017543859,0.8988648090815273,0.8761609907120743,0.9205366357069144,0.890608875128999,0.9112487100103199,0.9050567595459237,0.8968008255933952,0.8833849329205367
CatBoostClassifier,0.8740970072239422,0.891640866873065,0.8813209494324046,0.891640866873065,0.8864809081527347,0.8740970072239422,0.8926728586171311,0.890608875128999,0.8761609907120743,0.8782249742002064,0.8937048503611971,0.8771929824561403,0.8813209494324046,0.8968008255933952,0.8761609907120743,0.8937048503611971,0.8937048503611971,0.8379772961816305
XGBClassifier,0.8978328173374613,0.9040247678018576,0.9040247678018576,0.9112487100103199,0.9040247678018576,0.8761609907120743,0.9060887512899897,0.9071207430340558,0.9029927760577915,0.9081527347781218,0.9081527347781218,0.8844169246646026,0.9091847265221878,0.9019607843137255,0.9019607843137255,0.9174406604747162,0.8854489164086687,0.8699690402476781
